comment,label
giao nhanh chưa sử_dụng thấy to hình tiện xách đồ,1
ghế dùng tốt dễ lắp_đặt,1
sản_phẩm tốt,1
tốt nha,1
hàng đảm_bảo chất_lượng giao nhanh,1
hài_lòng mẫu_mã đẹp nhẹ_nhàng thanh_thoát tính_năng sử_dụng đa_dạng dễ sử_dụng,1
sản_phẩm dùng tốt chắc_chắn,1
mua về vỏ đóng_gói sơ_sài thêm bị bể thật tệ_hại,0
ống mềm quá không hiệu_quả,0
sử_dụng không ổn_định,0
khớp đỡ điện_thoại hơi lỏng,0
sản_phẩm quảng_cáo positive,1
đèn không sáng kỳ_vọng,1
hàng chất_lượng mô_tả cám_ơn tiki ủng_hộ lâu_dài,1
hàng giao chậm lazada không chính_sách đền_bù nhắn_tin yêu_cầu kiểm_tra thì báo hệ_thống không gửi,0
quá tệ,0
êm luôn nha xài ok,1
mũ nha shipper nhiệt_huyết nói_chung điểm,1
ezviz thì ngon sản_phẩm nhận bị lỗi loa rè quá bật lên không nói rè điết tai tiki đổi lại khác cho ko,0
bao_bì tiện_lợi dễ sử_dụng hương_vị ngon thật_sự đặc_trưng một món không_thể bỏ_qua cho những người yêu thích ẩm_thực,1
di chuột mượt,1
nhận hàng miếng ốp bị gãy chốt không gắn,0
đáng mua,1
không tốt sản_phẩm mau hư_hỏng,0
kính rẻ nhựa nhẹ kính tròng ai dùng quen mua nhé tặng,1
chất_liệu kém khó lắp không chắc_chắn lắp xong lại cuốn băng keo cho chắc,0
treo đầu dê bán thịt đề_nghị trả hàng,0
sữa ngon săn sale áp thêm xu giá rẻ lắm mọi người ơi canh sale để mua giao hàng nhanh_chóng bao_bì tuyệt_vời bao_bì tiện_lợi để mang theo,1
xịn lắm nha,1
dán xong mất cảm_ứng muôn ấn muốn lủng màn_hình mới ăn,0
sản_phẩm ok nha mọi người,1
camera bắt mạng wifi kém cửa_hàng bé camera gần cục phát wifi vẫn bắt tín_hiệu không nhờ cửa_hàng tư_vấn thêm,0
sản_phẩm ok nhìn xa nhìn gần tốt mọi người yên_tâm đặt_hàng ủng_hộ cửa_hàng nhé,1
dùng tốt nhaa đôi_lúc tai nghe mấy tiếng rè rè vẫn dùng,1
đóng_gói sơ_sài giao tới lon bị móp,0
nice bass tốt,1
dây mềm nước yếu dùng cứt tốt nhất không nên mua thất_vọng quá,0
có_thể vận_chuyển bình bị móp nắp bình vết,0
ok lắm,1
lần đầu mua cũng ok,1
giao hàng nhanh chuột chính hãng không biết bền không,1
tệ hàng mới chập điện đeo bị điện giật lổ tai quá tệ không nên mua,0
âm_thanh tệ,0
không thơm nha,0
bán quá đắt cửa_hàng bán đắt sh pee nữa bán nguyên combo không thôi ngay luôn,0
sản_phẩm tốt,1
giá_trị tuyệt_vời cho giá_cả,1
hàng tốt nha mọi người giá_như rẻ chất_lượng sản_phẩm tốt mong_đợi luôn,1
giao hàng nhanh dịch_vụ tốt,1
ấm mua dùng tháng hư,0
đẹp mềm ok,1
khớp mở đèn đứng lên kéo đèn ra bị lỏng_lẻo quá để để yên tí tự_động bị tuột gập lại cảm_giác không chắc_chắn khó_chịu có_thể đổi lại sản phảm khác không cửa_hàng,0
yeah ok tầm giá,1
phun sương mạnh_mẽ may đổi màu đẹp các bé thích,1
ok,1
giao hàng mất gần tháng rưỡi dù phong_toả gần tháng khoảng_cách chưa km,0
đánh_giá đọc giới_thiệu chi_tiết phần sạc không dây phần đế mua sản_phẩm về không phần sạc không dây,0
shipper chịu_khó giao hàng buổi tối,1
giao hàng nhanh tuần sử_dụng chuột ổn,1
không đúng nhu_cầu khách,0
xài êm tay không nghe tiếng click chuột,1
chán sản_phẩm lần,0
hoàn_thành hoạt_động tốt hiệu_quả cao chất_lượng sản_phẩm phù_hợp để xem máy tốt,1
không thơm quảng_cáo,0
chuột mở lên không sáng đèn logo sản_phẩm bao_bì không giống nhau quét mã không thông_tin,0
dễ sử_dụng mực khô nhanh,1
sữa ngon giá rẻ tạp_hoá mua lần cửa_hàng giao hàng nhanh,1
mũ khá đẹp cửa_hàng còn tặng bọc chân trống xe_máy cho cửa_hàng positive luôn,1
tiếng êm dùng tốt nhe,1
chuột mới sử_dụng êm tốt,1
ghế sử_dụng tốt nhìn có_vẻ chắc_chắn để xem thời_gian sử_dụng như_thế_nào,1
đăng mua combo tặng thêm kem đánh răng giao không quà tặng ảnh đăng,0
tệ không_thể tả không nên mua nha mn,0
ok,1
giao hàng giả không đúng chính hãng quá tệ,0
san pham tốt nhung cai da mua,1
kết_cấu chất_lượng quảng_cáo gội sạch,1
đồ_dùng chắc_chắn,1
ok,1
ánh_sáng yếu quá không quảng_cáo đề_nghị tiki đổi lại sản_phẩm khác cám_ơn,0
dây mỏng dễ bị rối vòi xịt lỏng_lẻo,0
hoàn_hảo để gia_vị cho món ăn sự lựa_chọn hoàn_hảo cho dịp đặc_biệt,1
mua về dùng thấy ok săn sale nên giá giảm lận quá tuyệt positive,1
cảm_giác ngồi chắc_chắn hình_thức đẹp,1
thích,1
sử_dụng lần bị hỏng không phun sương nữa,0
hàng tốt,1
chất_lượng,1
đáng tiền giao hàng nhanh,1
thảm nhận bị vết bẩn hai mép thảm phía cuối bị quăn thảm vết lõm thế_này muốn đổi lại thảm mong tiki sớm liên_hệ,0
cửa_hàng giao hàng nhanh đóng_gói cẩn_thận tài_liệu hướng_dẫn dễ hiểu mất tầm phút lắp xong ghế đẹp ngồi thoải_mái,1
thích chân_đế nam_châm thiết_kế nhỏ gọn sang_trọng,1
cửa_hàng nên xem_lại cách_thức bán hàng tặng kèm đồng_hồ ngẫu_nhiên nhận hàng thì chỉ túi đeo,0
chuột êm mới xài thấy khá ổn,1
khô hư hôi thấy rút chân không nên bỏ tủ_lạnh nay mở ra ăn hư hôi vứt ngay lau dọn tủ chẳng thèm chụp hình nay cũng không đổi trả giao làm_ăn vô_trách_nhiệm lần đầu giao tốt chất nói khô hư hôi thì im_re không trả_lời bán hàng xong thì thôi,0
không cá khô tươi đóng_gói,0
không hài_lòng chuột không hoạt_động mặc_dù thay pin lần tưởng pin ai_ngờ không lên cần trả lại hàng,0
hài_lòng,1
giao đúng loại màu_sắc tươi_sáng màu nhỏ_nhắn xinh_xắn hình_thức đẹp,1
ổn_định mua tháng,1
dịch_vụ tệ,0
tệ đóng_gói không kỹ bể mặt kính nói_chung tệ,0
giao lâu kẹp cũ đóng_gói sơ xài kẹp bị gãy,0
mua hai con hai con đều bị tình_trạng cuộn scroll bị rít dùng kêu kít kít khó_chịu chẳng biết nào hỏng một thương_hiệu lớn logitech thì quả_thực quá thất_vọng,0
không biết cửa_hàng đóng hàng hay vận_chuyển hộp thấy giống bị mở ra không biết bị đổi hàng hay ko thấy thì không bằng cửa hàngpee,0
check mã_vạch không ra không hàng chính hãng,0
nhận sản_phẩm chưa trải_nghiệm vẫn cho bởi_vì thiết_kế chất âm lẫn phần đóng_gói vận_chuyển tiki quá tốt,1
mới nhận hàng khá ưng positive về độ bền dùng thêm,1
âm_thanh dở quá,0
đầu nối không khớp ống không sử_dụng,0
xuất_sắc cho các cuộc phiêu_lưu ngoài_trời,1
sản_phẩm dùng quá chán ngứa gàu gội xong tóc cứng nói_chung kém,0
yêu thích bản in dễ_thương chất_liệu bền đáng_giá tiền thoải_mái phong_cách,1
chuột đưa hình sản_phẩm không giống thực_tế mã sn hộp cũng không giống mã sản_phẩm,0
giao hàng nhanh sản_phẩm tốt,1
màu_sắc rực_rỡ đa_năng cho các bề_mặt khác nhau tuyệt_vời cho các dự_án diy sẵn màu_sắc,1
bề ngang hơi nhỏ so thẻ atm,0
bán thì ghi bao thảm dây về chỉ thảm thảm chất_lượng kém quá mới trải ra bung keo lớp thảm,0
đỉnh đỉnh đỉnh dùng ok,1
sai dây cắm không chỉnh màu đen,0
hàng đúng giá tiền,1
pin trâu hàng nguyên seal tính_năng ổn dùng máy phụ ok màn to cho người già dùng phù_hợp,1
mua thấy chương_trình mua tặng kèm chai nhỏ nhận hàng lại không liên_hệ nhà bán hàng thì lại bảo số_lượng hàng tặng có_hạn nên đơn mua không tặng cảm_thấy thất_vọng,0
nhận hàng sản_phẩm đóng_gói cẩn_thận shiper nhiệt_tình hàng_hoá sử_dụng tốt mắt_kính hơi nhẹ nhìn đọc sách tốt nên mua nha mọi người,1
vừa_vặn hoàn_hảo cho cỡ xl thoải_mái mặc không thấm nước nhẹ_nhàng,1
tầm nhìn rõ_ràng để đọc bảo_vệ mắt khỏi ánh_sáng xanh hại thiết_kế không viền cho vẻ hiện_đại hoàn_hảo cho đọc sách thời_gian dài,1
khách_hàng lâu năm tiki lần đặc_biệt thất_vọng đơn hàng đặt từ gần tháng không thấy giao hàng,0
muốn đổi lại loa sạc đầy không xài để quá pin mở không lên,0
chất_lượng tốt,1
mặc,1
mua lần thứ hư nhanh chuột bấm nhạy hư quá lần,0
thiết_kế tôn dáng,1
cũng ok,1
dùng ok,1
hoàn_hảo cho một bữa ăn nhẹ nhanh_chóng dinh_dưỡng bao_bì tiện_lợi để mang theo,1
ưng_ý hàng giao sớm dùng tốt,1
cửa_hàng đóng_gói cẩn_thận thảm tấm nào cũng đẹp tặng cửa_hàng cần mua tiêp chúc cửa_hàng buôn may bán đắt,1
sử_dụng con đó cực êm cực chuẩn xài bao phê,1
ok vẫn nét sony nhé anh_em rẻ tốt ngon ủng_hộ tiếp cần,1
tuần sử_dụng con chuột không còn ăn nữa cứ để tiếng không dùng chuột không nhận lại on off xài xíu lại hư hàng dỏm không đáng tin_cậy,0
đẹp chắc_chắn phù_hợp đi du_lịch,1
quá tệ thùng đóng thì móp méo sản phẩm thì bị móp miệng hình không ưng_ý chút nào yêu_cầu đổi lại bình mới hoàn_toàn,0
hộp bé mỏng tính ra đắt mua giấy bịch to,0
sản_phẩm công_ty gấp mép kì quá,0
khá ok tầm giá,1
chuột rê khá mượt_mà độ phản_hồi ổn_áp click không nghe tiếng hài_lòng hi_vọng dùng bền,1
hàng giao bể nha cửa_hàng không đúng hình_ảnh,0
sản_phẩm thảm bị lỗi cửa_hàng kiểm_tra lại đổi khác,0
giao hàng nhanh sản_phẩm dễ sử_dụng hướng_dẫn cụ_thể positive positive positive positive,1
chuột chất_lượng êm không gây tiếng_động,1
loại dùng ổn bền khá ok giá hợp_lý,1
không nghe mua quá phí tiền cửa_hàng làn quá chán,0
còn tệ đồ_chơi con_nít,0
mua nhầm hàng hàng giả mọi người né cửa_hàng ra nha làm_ăn không uy_tín,0
bao_bì tốt giao hàng nhanh tình_trạng hoàn_hảo giá tốt,1
giao hàng đúng thời_hạn đóng_gói cẩn_thận hàng đúng mô_tả,1
hộp đựng không đầu usb để connect không dùng lừa_đảo,1
đáng tiền hương_vị ngon đích_thực bao_bì ấn_tượng tuyệt_vời làm_quà tặng,1
tai nghe mua pro loại đang xài cửa_hàng giao sai sản_phẩm sản_phẩm nghe nhỏ_xíu âm_thanh không hay các mua phí tiền không hề vui tí nào,0
nhắn cho cửa_hàng không trả_lời,0
mũ đẹp xinn giao hàng nhanh giá thì quá ok không đòi_hỏi thêm nữa,1
sài ưng_ý,1
sản_phẩm ok,1
siêu mỏng nhẹ thiết_kế suốt tuyệt đẹp tương_thích phụ_kiện magsafe sản_phẩm quá ổn giá nhẹ cầm điện_thoại dễ_chịu,1
chuột xài thích êm mềm mượt không để chê các nên mua nha,1
lỗi hình_ảnh camera bị hiện_tượng hình trắng_xoá cho hỏi cách khắc_phục đổi trả,0
lắp_ráp nhanh đơn_giản,1
đèn đỉnh thật mua từ tháng tháng hét bảo_hành hư lun,0
giá rẻ không ngờ kính để đeo chống bụi xem điện_thoại rõ_ràng phù_hợp người tuổi tiếp_tục mua,1
dễ sử_dụng chất_lượng đúng số tiền bỏ ra,1
mua hàng lần lỗi đổi hàng mới dây sạc không vô,0
đặt đơn gồm cặp nước giặt tặng bộ phần quà cửa_hàng tách đơn ra để giao cặp kiện hàng kiện hàng kèm hàng khuyến_mãi thì đvvc báo bị hư_hỏng đổ_bể đó,0
vừa_vặn,1
hàng bị lỗi không đổi trả,0
kết_nối không dây tiện_lợi giá_trị tuyệt_vời cho giá tiền thoải_mái đeo giờ chất_lượng âm_thanh tuyệt_vời thời_lượng pin lâu_dài,1
icybernet uy_tín hoàn_toàn đáng tin_cậy phản_hồi về sản_phẩm bị lỗi nhận hàng lại chỉ vòng chúc cửa_hàng thành_công phát_triển,1
cửa_hàng nên xem_lại cách_thức bán hàng tặng kèm đồng_hồ ngẫu_nhiên nhận hàng thì chỉ túi đeo,0
chờ_đợi thất_vọng,0
giao hàng nhanh sản_phẩm đúng mô ra mới dùng thấy ok,1
chờ lâu sử lý đơn chậm,0
quá thất_vọng chất_lượng lần mua âm_thanh nhỏ mức chấp_nhận,0
đèn đẹp mau pin,0
balo đẹp chắc_chắn,1
nhận hàng kiểm_tra thì thấy ống mềm_nhũn nước yếu thì không sử_dụng hơi tý bị gập,0
rẻ,1
chuột xài quá thích,1
dễ sử_dụng sạch phù_hợp để xay thịt cá mạnh_mẽ hiệu_quả đa_năng đa chức_năng hy_vọng bền,1
tai nghe ổn chất_lượng đóng_gói kĩ_càng,1
giá rẻ thật_sự tuyệt_vời,1
máy đẹp sang lắm chưa dùng nên chưa biết công_năng nào,1
đẹp xài êm tay không tiếng ồn mọi người nên mua nhé,1
sản_phẩm không tốt nhé mọi người ống nhỏ nước yếu mua phí tiền lắm,0
sản_phẩm quá ok luôn đáng mua luôn quá ưng_ý luôn,1
đóng_gói sản_phẩm tốt chút méo hộp không hàng giao khá nhanh tai nghe ôm sát đầu cũng ôm tai thì âm_thanh khá ổn có_vẻ nghiêng về bass chút bluetooh ổn_định,1
sản_phẩm giả_mạo,0
co_giãn thoải_mái lắm nhãn_mác đầy_đủ,1
chất_lượng ok không tiện chụp nma mũ rẻ quá ổn so giá nha nên mua nêm muaa,1
chất_lượng cực_kỳ tệ bơm hơi còn bị xì hơi bơm lần thì hư luôn quá tệ_hại,0
nhận hàng giao hàng nhanh không biết về lâu_dài như_thế_nào hiện_tại xài thì ổn lắm,1
bị bóp không hiểu kiểu,0
máy về đoạn kết_nối wifi không kết_nối,0
sản_phẩm giấy đợt không giống đợt giấy thô không mịn màu hơi ngà không giống hình thất_vọng,0
giao lâu,0
nhận hàng khuyến_mãi sản_phẩm nhìn chắc_chắn cứng_cáp nói_chung hài_lòng,1
xài ổn êm nhẹ,1
ống mềm quá không hiệu_quả,0
vải mềm_mại tốt,1
khuyến_cáo mua hàng nên suy_nghĩ lại tiền nào đó mua bịt so_sánh hàng mua thái nhé,0
ngồi êm thoáng mát tựa lưng chắc_chắn không tạo cảm_giác bật ngửa ra,1
sản_phẩm sử_dụng tốt mẫu mã hiện_đại đẹp hình cám ơns cửa_hàng,1
kích_thước nhỏ quá,0
đóng_gói ẩu rách_nát thùng không chèn chắn bọc xốp xử_lý đơn hàng lâu mua bịch thì bịch bị bục bịch rỉ nước giặt,0
giao hàng chậm huỷ vẫn giao,0
nhỏ gọn rẻ_tiền dễ sử_dụng thiết_kế sang_trọng đẹp_mắt,1
giao hàng nhanh bếp đẹp cộng thêm nồi lầu cảm_ơn cửa_hàng,1
cammera lỗi nói tới lấy cũng không tới làm_ăn không uy_tín,0
ghế chất_lượng kiểu_dáng đẹp lưng ghế rộng đệm kê lưng gối_đầu êm ngồi làm_việc lâu mệt có_thể nằm ngả_lưng thư_giãn dễ_chịu thoả mái dễ_chịu cám ơns cửa_hàng,1
quá tệ nồi không sử_dụng cũng bán,0
san pham tot,1
không giữ nhiệt kém chất_lượng,0
dây nguồn cắm điện quá ngắn bất_tiện,0
ngon,1
ưng từ hình_thức công_dụng đều ok không để chê tuy hơi tràn keo một_chút,1
cửa_hàng siêu nhiệt_tình điểm về sự nhiệt_tình hỗ_trợ từ cửa_hàng,1
giao hàng quá chậm trạng_thái giao hàng thì luôn thể_hiện chờ vận_chuyển ngay huỷ đơn hàng thì hàng lại giao tới,0
chuột êm bền,1
không nên mua hàng quá tệ,0
chất_liệu tpu chất_lượng cao sẵn màu_sắc thời_trang,1
hàng chính hãng xem review mạng mới đặt mua,1
giao hàng nhanh đóng_gói cẩn_thận,1
nhận hàng giao hàng nhanh dịch_vụ giao siêu_tốc hàng chính hãng giao tiki nên yên_tâm xuất_xứ chất_lượng,1
đẹp nhạy,1
sử_dụng loại cá hộp thấy ngon ăn cơm cũng ngon bánh_mì cũng ngon mua tiếp để dùng,1
lần mua hộp sữa bị móp thất_vọng,0
